id,createdAt,updatedAt,handle,name,slug,teamId,height,weight,number,position
1629117,2021-03-26 04:41:03.478,2021-03-26 04:41:03.478,1629117,Wenyen Gabriel,wenyen-gabriel,1610612740,6-9,205,32,F
337,2021-03-26 04:41:03.483,2021-03-26 04:41:03.483,1629624,Kenny Wooten,kenny-wooten,1610612752,6-8,235,45,F
1629026,2021-03-26 04:41:03.488,2021-03-26 04:41:03.488,1629026,Kenrich Williams,kenrich-williams,1610612760,6-6,210,34,G-F
201961,2021-03-26 04:41:03.492,2021-03-26 04:41:03.492,201961,Wayne Ellington,wayne-ellington,1610612765,6-4,207,8,G
203086,2021-03-26 04:41:03.496,2021-03-26 04:41:03.496,203086,Meyers Leonard,meyers-leonard,1610612760,7-0,260,99,F-C
203932,2021-03-26 04:41:03.501,2021-03-26 04:41:03.501,203932,Aaron Gordon,aaron-gordon,1610612753,6-8,235,00,F
1629680,2021-03-26 04:41:03.505,2021-03-26 04:41:03.505,1629680,Matisse Thybulle,matisse-thybulle,1610612755,6-5,201,22,G-F
203118,2021-03-26 04:41:03.508,2021-03-26 04:41:03.508,203118,Mike Scott,mike-scott,1610612755,6-7,237,1,F
201568,2021-03-26 04:41:03.513,2021-03-26 04:41:03.513,201568,Danilo Gallinari,danilo-gallinari,1610612737,6-10,233,8,F
1627732,2021-03-26 04:41:03.518,2021-03-26 04:41:03.518,1627732,Ben Simmons,ben-simmons,1610612755,6-11,240,25,G-F
1626196,2021-03-26 04:41:03.523,2021-03-26 04:41:03.523,1626196,Josh Richardson,josh-richardson,1610612742,6-5,200,0,G
1628396,2021-03-26 04:41:03.526,2021-03-26 04:41:03.526,1628396,Tony Bradley,tony-bradley,1610612755,6-10,248,11,C-F
201980,2021-03-26 04:41:03.531,2021-03-26 04:41:03.531,201980,Danny Green,danny-green,1610612755,6-6,215,14,G
202357,2021-03-26 04:41:03.535,2021-03-26 04:41:03.535,202357,Nemanja Bjelica,nemanja-bjelica,1610612758,6-10,234,8,F
1629713,2021-03-26 04:41:03.539,2021-03-26 04:41:03.539,1629713,Justin James,justin-james,1610612758,6-7,190,10,G-F
1629640,2021-03-26 04:41:03.543,2021-03-26 04:41:03.543,1629640,Keldon Johnson,keldon-johnson,1610612759,6-5,220,3,F-G
1627749,2021-03-26 04:41:03.547,2021-03-26 04:41:03.547,1627749,Dejounte Murray,dejounte-murray,1610612759,6-4,180,5,G
1629056,2021-03-26 04:41:03.552,2021-03-26 04:41:03.552,1629056,Terence Davis,terence-davis,1610612761,6-4,201,0,G
1628778,2021-03-26 04:41:03.556,2021-03-26 04:41:03.556,1628778,Paul Watson,paul-watson,1610612761,6-6,210,1,G
200768,2021-03-26 04:41:03.56,2021-03-26 04:41:03.56,200768,Kyle Lowry,kyle-lowry,1610612761,6-0,196,7,G
202334,2021-03-26 04:41:03.565,2021-03-26 04:41:03.565,202334,Ed Davis,ed-davis,1610612750,6-9,218,17,C-F
203903,2021-03-26 04:41:03.57,2021-03-26 04:41:03.57,203903,Jordan Clarkson,jordan-clarkson,1610612762,6-4,194,00,G
203552,2021-03-26 04:41:03.574,2021-03-26 04:41:03.574,203552,Seth Curry,seth-curry,1610612755,6-2,185,31,G
203382,2021-03-26 04:41:03.579,2021-03-26 04:41:03.579,203382,Aron Baynes,aron-baynes,1610612761,6-10,260,46,C-F
395,2021-03-26 04:41:03.583,2021-03-26 04:41:03.583,1627767,Cheick Diallo,cheick-diallo,1610612756,6-8,219,14,F-C
1626224,2021-03-26 04:41:03.588,2021-03-26 04:41:03.588,1626224,Cedi Osman,cedi-osman,1610612739,6-7,230,16,F
1626164,2021-03-26 04:41:03.592,2021-03-26 04:41:03.592,1626164,Devin Booker,devin-booker,1610612756,6-5,206,1,G
158,2021-03-26 04:41:03.596,2021-03-26 04:41:03.596,1629065,Ky Bowman,ky-bowman,1610612744,6-1,187,12,G
207,2021-03-26 04:41:03.601,2021-03-26 04:41:03.601,201149,Joakim Noah,joakim-noah,1610612746,6-11,232,55,F-C
1627826,2021-03-26 04:41:03.605,2021-03-26 04:41:03.605,1627826,Ivica Zubac,ivica-zubac,1610612746,7-0,240,40,C
1628398,2021-03-26 04:41:03.609,2021-03-26 04:41:03.609,1628398,Kyle Kuzma,kyle-kuzma,1610612747,6-10,221,0,F
203084,2021-03-26 04:41:03.613,2021-03-26 04:41:03.613,203084,Harrison Barnes,harrison-barnes,1610612758,6-8,225,40,F
1626145,2021-03-26 04:41:03.618,2021-03-26 04:41:03.618,1626145,Tyus Jones,tyus-jones,1610612763,6-0,196,21,G
203458,2021-03-26 04:41:03.622,2021-03-26 04:41:03.622,203458,Alex Len,alex-len,1610612764,7-0,250,27,C
201609,2021-03-26 04:41:03.626,2021-03-26 04:41:03.626,201609,Goran Dragic,goran-dragic,1610612748,6-3,190,7,G
201942,2021-03-26 04:41:03.631,2021-03-26 04:41:03.631,201942,DeMar DeRozan,demar-derozan,1610612759,6-6,220,10,G-F
1627774,2021-03-26 04:41:03.635,2021-03-26 04:41:03.635,1627774,Jake Layman,jake-layman,1610612750,6-8,209,10,F
453,2021-03-26 04:41:03.639,2021-03-26 04:41:03.639,201158,Marco Belinelli,marco-belinelli,1610612759,6-5,220,18,G
1629744,2021-03-26 04:41:03.643,2021-03-26 04:41:03.643,1629744,Matt Thomas,matt-thomas,1610612761,6-4,190,21,G
1628411,2021-03-26 04:41:03.647,2021-03-26 04:41:03.647,1628411,Wes Iwundu,wes-iwundu,1610612742,6-6,195,25,F
204060,2021-03-26 04:41:03.652,2021-03-26 04:41:03.652,204060,Joe Ingles,joe-ingles,1610612762,6-8,220,2,F-G
471,2021-03-26 04:41:03.656,2021-03-26 04:41:03.656,1629608,Dewan Hernandez,dewan-hernandez,1610612761,6-10,235,20,C-F
1628976,2021-03-26 04:41:03.66,2021-03-26 04:41:03.66,1628976,Wendell Carter Jr.,wendell-carter-jr,1610612741,6-10,270,34,C-F
104,2021-03-26 04:41:03.664,2021-03-26 04:41:03.664,200826,J.J. Barea,jj-barea,1610612742,5-10,180,5,G
203999,2021-03-26 04:41:03.668,2021-03-26 04:41:03.668,203999,Nikola Jokic,nikola-jokic,1610612743,6-11,284,15,C
146,2021-03-26 04:41:03.672,2021-03-26 04:41:03.672,203895,Jordan McRae,jordan-mcrae,1610612765,6-5,179,52,G
149,2021-03-26 04:41:03.676,2021-03-26 04:41:03.676,1629017,Khyri Thomas,khyri-thomas,1610612765,6-3,210,13,G
189,2021-03-26 04:41:03.681,2021-03-26 04:41:03.681,1628513,Naz Mitrou-Long,naz-mitrou-long,1610612754,6-3,218,15,G
1626220,2021-03-26 04:41:03.688,2021-03-26 04:41:03.688,1626220,Royce O'Neale,royce-oneale,1610612762,6-4,226,23,F
1628415,2021-03-26 04:41:03.693,2021-03-26 04:41:03.693,1628415,Dillon Brooks,dillon-brooks,1610612763,6-7,225,24,G-F
492,2021-03-26 04:41:03.698,2021-03-26 04:41:03.698,1629678,Admiral Schofield,admiral-schofield,1610612764,6-5,241,1,G-F
278,2021-03-26 04:41:03.703,2021-03-26 04:41:03.703,1628412,Frank Mason,frank-mason,1610612749,5-11,190,15,G
1629633,2021-03-26 04:41:03.708,2021-03-26 04:41:03.708,1629633,Jarrett Culver,jarrett-culver,1610612750,6-6,195,23,G-F
314,2021-03-26 04:41:03.713,2021-03-26 04:41:03.713,1629597,Zylan Cheatham,zylan-cheatham,1610612740,6-5,220,45,F
317,2021-03-26 04:41:03.719,2021-03-26 04:41:03.719,1627982,Josh Gray,josh-gray,1610612740,6-0,180,5,G
319,2021-03-26 04:41:03.725,2021-03-26 04:41:03.725,1628414,Sindarius Thornwell,sindarius-thornwell,1610612740,6-4,215,12,G
1627751,2021-03-26 04:41:03.73,2021-03-26 04:41:03.73,1627751,Jakob Poeltl,jakob-poeltl,1610612759,7-1,245,25,C
1627761,2021-03-26 04:41:03.737,2021-03-26 04:41:03.737,1627761,DeAndre' Bembry,deandre-bembry,1610612761,6-5,210,95,G-F
1629730,2021-03-26 04:41:03.741,2021-03-26 04:41:03.741,1629730,Rayjon Tucker,rayjon-tucker,1610612755,6-3,209,9,G
1629738,2021-03-26 04:41:03.747,2021-03-26 04:41:03.747,1629738,Vincent Poirier,vincent-poirier,1610612755,7-0,235,17,C-F
503,2021-03-26 04:41:03.754,2021-03-26 04:41:03.754,1627784,Jarrod Uthoff,jarrod-uthoff,1610612764,6-9,220,7,F
468,2021-03-26 04:41:03.759,2021-03-26 04:41:03.759,1626178,Rondae Hollis-Jefferson,rondae-hollis-jefferson,1610612761,6-6,217,4,F
1629067,2021-03-26 04:41:03.764,2021-03-26 04:41:03.764,1629067,Isaac Bonga,isaac-bonga,1610612764,6-8,180,17,G
508,2021-03-26 04:41:03.769,2021-03-26 04:41:03.769,1626170,Jerian Grant,jerian-grant,1610612764,6-4,198,22,G
470,2021-03-26 04:41:03.774,2021-03-26 04:41:03.774,1629052,Oshae Brissett,oshae-brissett,1610612761,6-7,210,12,F-G
202722,2021-03-26 04:41:03.779,2021-03-26 04:41:03.779,202722,Davis Bertans,davis-bertans,1610612764,6-10,225,42,F
1629014,2021-03-26 04:41:03.785,2021-03-26 04:41:03.785,1629014,Anfernee Simons,anfernee-simons,1610612757,6-3,181,1,G
201144,2021-03-26 04:41:03.79,2021-03-26 04:41:03.79,201144,Mike Conley,mike-conley,1610612762,6-1,175,10,G
3,2021-03-26 04:41:03.795,2021-03-26 04:41:03.795,1626203,Treveon Graham,treveon-graham,1610612737,6-5,219,2,G-F
4,2021-03-26 04:41:03.801,2021-03-26 04:41:03.801,1629718,Charles Brown Jr.,charles-brown-jr,1610612737,6-6,199,4,G
1628963,2021-03-26 04:41:03.805,2021-03-26 04:41:03.805,1628963,Marvin Bagley III,marvin-bagley-iii,1610612758,6-11,235,35,F
8,2021-03-26 04:41:03.81,2021-03-26 04:41:03.81,203473,Dewayne Dedmon,dewayne-dedmon,1610612737,7-0,245,14,C
9,2021-03-26 04:41:03.814,2021-03-26 04:41:03.814,1627746,Skal Labissiere,skal-labissiere,1610612737,6-10,235,7,F-C
1627775,2021-03-26 04:41:03.82,2021-03-26 04:41:03.82,1627775,Patrick McCaw,patrick-mccaw,1610612761,6-7,181,22,G
12,2021-03-26 04:41:03.824,2021-03-26 04:41:03.824,1713,Vince Carter,vince-carter,1610612737,6-6,220,15,G-F
1628449,2021-03-26 04:41:03.828,2021-03-26 04:41:03.828,1628449,Chris Boucher,chris-boucher,1610612761,6-9,200,25,F-C
16,2021-03-26 04:41:03.832,2021-03-26 04:41:03.832,1627745,Damian Jones,damian-jones,1610612737,6-11,245,30,C
1630233,2021-03-26 04:41:03.836,2021-03-26 04:41:03.836,1630233,Nathan Knight,nathan-knight,1610612737,6-10,253,1,F-C
1628989,2021-03-26 04:41:03.84,2021-03-26 04:41:03.84,1628989,Kevin Huerter,kevin-huerter,1610612737,6-7,190,3,G-F
1630219,2021-03-26 04:41:03.844,2021-03-26 04:41:03.844,1630219,Skylar Mays,skylar-mays,1610612737,6-4,205,4,G
1629027,2021-03-26 04:41:03.848,2021-03-26 04:41:03.848,1629027,Trae Young,trae-young,1610612737,6-1,180,11,G
1629631,2021-03-26 04:41:03.853,2021-03-26 04:41:03.853,1629631,De'Andre Hunter,deandre-hunter,1610612737,6-8,225,12,F-G
203992,2021-03-26 04:41:03.857,2021-03-26 04:41:03.857,203992,Bogdan Bogdanovic,bogdan-bogdanovic,1610612737,6-6,220,13,G
203991,2021-03-26 04:41:03.861,2021-03-26 04:41:03.861,203991,Clint Capela,clint-capela,1610612737,6-10,240,15,C
1630168,2021-03-26 04:41:03.865,2021-03-26 04:41:03.865,1630168,Onyeka Okongwu,onyeka-okongwu,1610612737,6-8,235,17,F-C
1628381,2021-03-26 04:41:03.869,2021-03-26 04:41:03.869,1628381,John Collins,john-collins,1610612737,6-9,235,20,F-C
1629629,2021-03-26 04:41:03.873,2021-03-26 04:41:03.873,1629629,Cam Reddish,cam-reddish,1610612737,6-8,218,22,F-G
1628981,2021-03-26 04:41:03.877,2021-03-26 04:41:03.877,1628981,Bruno Fernando,bruno-fernando,1610612737,6-9,240,24,F-C
1627777,2021-03-26 04:41:03.881,2021-03-26 04:41:03.881,1627777,Georges Niang,georges-niang,1610612762,6-7,230,31,F
1629035,2021-03-26 04:41:03.886,2021-03-26 04:41:03.886,1629035,Carsen Edwards,carsen-edwards,1610612738,5-11,200,4,G
1630202,2021-03-26 04:41:03.89,2021-03-26 04:41:03.89,1630202,Payton Pritchard,payton-pritchard,1610612738,6-1,195,11,G
1630174,2021-03-26 04:41:03.894,2021-03-26 04:41:03.894,1630174,Aaron Nesmith,aaron-nesmith,1610612738,6-5,215,26,G-F
203935,2021-03-26 04:41:03.898,2021-03-26 04:41:03.898,203935,Marcus Smart,marcus-smart,1610612738,6-3,220,36,G
201952,2021-03-26 04:41:03.902,2021-03-26 04:41:03.902,201952,Jeff Teague,jeff-teague,1610612738,6-3,195,55,G
41,2021-03-26 04:41:03.907,2021-03-26 04:41:03.907,201163,Wilson Chandler,wilson-chandler,1610612751,6-8,235,21,F
202711,2021-03-26 04:41:03.911,2021-03-26 04:41:03.911,202711,Bojan Bogdanovic,bojan-bogdanovic,1610612762,6-7,226,44,F
43,2021-03-26 04:41:03.916,2021-03-26 04:41:03.916,1629725,Jeremiah Martin,jeremiah-martin,1610612751,6-2,185,0,G
203078,2021-03-26 04:41:03.921,2021-03-26 04:41:03.921,203078,Bradley Beal,bradley-beal,1610612764,6-3,207,3,G
47,2021-03-26 04:41:03.925,2021-03-26 04:41:03.925,1626147,Justin Anderson,justin-anderson,1610612751,6-5,231,10,F-G
202397,2021-03-26 04:41:03.928,2021-03-26 04:41:03.928,202397,Ish Smith,ish-smith,1610612764,6-0,175,14,G
201599,2021-03-26 04:41:03.933,2021-03-26 04:41:03.933,201599,DeAndre Jordan,deandre-jordan,1610612751,6-11,265,6,C
204020,2021-03-26 04:41:03.938,2021-03-26 04:41:03.938,204020,Tyler Johnson,tyler-johnson,1610612751,6-3,186,10,G
203915,2021-03-26 04:41:03.942,2021-03-26 04:41:03.942,203915,Spencer Dinwiddie,spencer-dinwiddie,1610612751,6-5,215,26,G
1629651,2021-03-26 04:41:03.946,2021-03-26 04:41:03.946,1629651,Nicolas Claxton,nicolas-claxton,1610612751,6-11,215,33,F-C
202066,2021-03-26 04:41:03.951,2021-03-26 04:41:03.951,202066,Garrett Temple,garrett-temple,1610612741,6-5,195,17,G-F
1627752,2021-03-26 04:41:03.955,2021-03-26 04:41:03.955,1627752,Taurean Prince,taurean-prince,1610612739,6-7,218,12,F
202322,2021-03-26 04:41:03.96,2021-03-26 04:41:03.96,202322,John Wall,john-wall,1610612745,6-3,210,1,G
201586,2021-03-26 04:41:03.966,2021-03-26 04:41:03.966,201586,Serge Ibaka,serge-ibaka,1610612746,6-10,235,9,F
201188,2021-03-26 04:41:03.97,2021-03-26 04:41:03.97,201188,Marc Gasol,marc-gasol,1610612747,6-11,255,14,C
1627854,2021-03-26 04:41:03.974,2021-03-26 04:41:03.974,1627854,Bryn Forbes,bryn-forbes,1610612749,6-2,205,7,G
203085,2021-03-26 04:41:03.978,2021-03-26 04:41:03.978,203085,Austin Rivers,austin-rivers,1610612752,6-4,200,8,G
52,2021-03-26 04:41:03.983,2021-03-26 04:41:03.983,202498,Lance Thomas,lance-thomas,1610612751,6-8,225,42,F
53,2021-03-26 04:41:03.988,2021-03-26 04:41:03.988,1629743,Donta Hall,donta-hall,1610612751,6-9,229,45,F
1629617,2021-03-26 04:41:03.992,2021-03-26 04:41:03.992,1629617,Reggie Perry,reggie-perry,1610612751,6-8,250,0,F-C
203925,2021-03-26 04:41:03.997,2021-03-26 04:41:03.997,203925,Joe Harris,joe-harris,1610612751,6-6,220,12,G-F
1630163,2021-03-26 04:41:04.002,2021-03-26 04:41:04.002,1630163,LaMelo Ball,lamelo-ball,1610612766,6-6,180,2,G
1630203,2021-03-26 04:41:04.006,2021-03-26 04:41:04.006,1630203,Grant Riller,grant-riller,1610612766,6-2,190,7,G
1630208,2021-03-26 04:41:04.01,2021-03-26 04:41:04.01,1630208,Nick Richards,nick-richards,1610612766,7-0,245,14,C
1630176,2021-03-26 04:41:04.015,2021-03-26 04:41:04.015,1630176,Vernon Carey Jr.,vernon-carey-jr,1610612766,6-9,270,22,F-C
1630268,2021-03-26 04:41:04.02,2021-03-26 04:41:04.02,1630268,Nate Darling,nate-darling,1610612766,6-6,200,30,G
1629004,2021-03-26 04:41:04.024,2021-03-26 04:41:04.024,1629004,Svi Mykhailiuk,svi-mykhailiuk,1610612760,6-7,205,14,G-F
1629653,2021-03-26 04:41:04.028,2021-03-26 04:41:04.028,1629653,Devon Dotson,devon-dotson,1610612741,6-2,185,3,G
1626245,2021-03-26 04:41:04.033,2021-03-26 04:41:04.033,1626245,Cristiano Felicio,cristiano-felicio,1610612741,6-11,270,6,F-C
203897,2021-03-26 04:41:04.037,2021-03-26 04:41:04.037,203897,Zach LaVine,zach-lavine,1610612741,6-5,200,8,G-F
1630172,2021-03-26 04:41:04.041,2021-03-26 04:41:04.041,1630172,Patrick Williams,patrick-williams,1610612741,6-7,215,9,F
1629655,2021-03-26 04:41:04.047,2021-03-26 04:41:04.047,1629655,Daniel Gafford,daniel-gafford,1610612741,6-10,234,12,F-C
1628990,2021-03-26 04:41:04.052,2021-03-26 04:41:04.052,1628990,Chandler Hutchison,chandler-hutchison,1610612741,6-6,210,15,F-G
201152,2021-03-26 04:41:04.056,2021-03-26 04:41:04.056,201152,Thaddeus Young,thaddeus-young,1610612741,6-8,235,21,F
203490,2021-03-26 04:41:04.06,2021-03-26 04:41:04.06,203490,Otto Porter Jr.,otto-porter-jr,1610612741,6-8,198,22,F
1628374,2021-03-26 04:41:04.065,2021-03-26 04:41:04.065,1628374,Lauri Markkanen,lauri-markkanen,1610612741,7-0,240,24,F-C
1627756,2021-03-26 04:41:04.069,2021-03-26 04:41:04.069,1627756,Denzel Valentine,denzel-valentine,1610612741,6-4,220,45,G
1627853,2021-03-26 04:41:04.074,2021-03-26 04:41:04.074,1627853,Ryan Arcidiacono,ryan-arcidiacono,1610612741,6-3,195,51,G
102,2021-03-26 04:41:04.077,2021-03-26 04:41:04.077,1627790,Ante Zizic,ante-zizic,1610612739,6-10,266,41,C
101,2021-03-26 04:41:04.082,2021-03-26 04:41:04.082,1629760,Matt Mooney,matt-mooney,1610612739,6-2,199,31,G
1630205,2021-03-26 04:41:04.087,2021-03-26 04:41:04.087,1630205,Lamar Stevens,lamar-stevens,1610612739,6-6,230,8,F
1629636,2021-03-26 04:41:04.091,2021-03-26 04:41:04.091,1629636,Darius Garland,darius-garland,1610612739,6-1,192,10,G
1626204,2021-03-26 04:41:04.095,2021-03-26 04:41:04.095,1626204,Larry Nance Jr.,larry-nance-jr,1610612739,6-7,245,22,F-C
1628386,2021-03-26 04:41:04.1,2021-03-26 04:41:04.1,1628386,Jarrett Allen,jarrett-allen,1610612739,6-11,243,31,C
1630271,2021-03-26 04:41:04.104,2021-03-26 04:41:04.104,1630271,Brodric Thomas,brodric-thomas,1610612739,6-5,185,33,G
1630171,2021-03-26 04:41:04.108,2021-03-26 04:41:04.108,1630171,Isaac Okoro,isaac-okoro,1610612739,6-5,225,35,F-G
1630179,2021-03-26 04:41:04.112,2021-03-26 04:41:04.112,1630179,Tyrell Terry,tyrell-terry,1610612742,6-2,160,1,G
1630189,2021-03-26 04:41:04.117,2021-03-26 04:41:04.117,1630189,Tyler Bey,tyler-bey,1610612742,6-7,215,2,F
203504,2021-03-26 04:41:04.122,2021-03-26 04:41:04.122,203504,Trey Burke,trey-burke,1610612742,6-0,185,3,G
1630182,2021-03-26 04:41:04.126,2021-03-26 04:41:04.126,1630182,Josh Green,josh-green,1610612742,6-5,200,8,G
1627827,2021-03-26 04:41:04.13,2021-03-26 04:41:04.13,1627827,Dorian Finney-Smith,dorian-finney-smith,1610612742,6-7,220,10,F
203501,2021-03-26 04:41:04.135,2021-03-26 04:41:04.135,203501,Tim Hardaway Jr.,tim-hardaway-jr,1610612742,6-5,205,11,G-F
1630207,2021-03-26 04:41:04.139,2021-03-26 04:41:04.139,1630207,Nate Hinton,nate-hinton,1610612742,6-5,210,14,G-F
1628467,2021-03-26 04:41:04.143,2021-03-26 04:41:04.143,1628467,Maxi Kleber,maxi-kleber,1610612742,6-10,240,42,F
1626246,2021-03-26 04:41:04.148,2021-03-26 04:41:04.148,1626246,Boban Marjanovic,boban-marjanovic,1610612742,7-4,290,51,C
1630210,2021-03-26 04:41:04.153,2021-03-26 04:41:04.153,1630210,Markus Howard,markus-howard,1610612743,5-10,175,00,G
204222,2021-03-26 04:41:04.157,2021-03-26 04:41:04.157,204222,Greg Whittington,greg-whittington,1610612743,6-8,210,3,F
1630267,2021-03-26 04:41:04.161,2021-03-26 04:41:04.161,1630267,Facundo Campazzo,facundo-campazzo,1610612743,5-10,195,7,G
1630181,2021-03-26 04:41:04.166,2021-03-26 04:41:04.166,1630181,R.J. Hampton,rj-hampton,1610612743,6-4,175,13,G
1630192,2021-03-26 04:41:04.17,2021-03-26 04:41:04.17,1630192,Zeke Nnaji,zeke-nnaji,1610612743,6-9,240,22,F-C
1628392,2021-03-26 04:41:04.175,2021-03-26 04:41:04.175,1628392,Isaiah Hartenstein,isaiah-hartenstein,1610612743,7-0,250,25,C-F
152,2021-03-26 04:41:04.179,2021-03-26 04:41:04.179,203089,John Henson,john-henson,1610612765,6-9,219,31,F-C
1630165,2021-03-26 04:41:04.184,2021-03-26 04:41:04.184,1630165,Killian Hayes,killian-hayes,1610612765,6-5,195,7,G
1630191,2021-03-26 04:41:04.188,2021-03-26 04:41:04.188,1630191,Isaiah Stewart,isaiah-stewart,1610612765,6-8,250,28,F-C
1630240,2021-03-26 04:41:04.192,2021-03-26 04:41:04.192,1630240,Saben Lee,saben-lee,1610612765,6-2,183,38,G
1630180,2021-03-26 04:41:04.196,2021-03-26 04:41:04.196,1630180,Saddiq Bey,saddiq-bey,1610612765,6-7,215,41,F
1629686,2021-03-26 04:41:04.202,2021-03-26 04:41:04.202,1629686,Deividas Sirvydis,deividas-sirvydis,1610612765,6-8,190,91,F-G
1630185,2021-03-26 04:41:04.206,2021-03-26 04:41:04.206,1630185,Nico Mannion,nico-mannion,1610612744,6-2,190,2,G
1627737,2021-03-26 04:41:04.21,2021-03-26 04:41:04.21,1627737,Marquese Chriss,marquese-chriss,1610612744,6-9,240,32,F
1630164,2021-03-26 04:41:04.216,2021-03-26 04:41:04.216,1630164,James Wiseman,james-wiseman,1610612744,7-0,240,33,C
180,2021-03-26 04:41:04.221,2021-03-26 04:41:04.221,200757,Thabo Sefolosha,thabo-sefolosha,1610612745,6-6,215,18,F-G
181,2021-03-26 04:41:04.225,2021-03-26 04:41:04.225,1626187,Michael Frazier,michael-frazier,1610612745,6-3,200,21,G
1630231,2021-03-26 04:41:04.229,2021-03-26 04:41:04.229,1630231,Kenyon Martin Jr.,kenyon-martin-jr,1610612745,6-6,215,6,F
1630256,2021-03-26 04:41:04.234,2021-03-26 04:41:04.234,1630256,Jae'Sean Tate,jaesean-tate,1610612745,6-4,230,8,F
1630237,2021-03-26 04:41:04.239,2021-03-26 04:41:04.239,1630237,Anthony Lamb,anthony-lamb,1610612745,6-6,227,33,F
1630199,2021-03-26 04:41:04.243,2021-03-26 04:41:04.243,1630199,Cassius Stanley,cassius-stanley,1610612754,6-5,190,2,G
1627747,2021-03-26 04:41:04.246,2021-03-26 04:41:04.246,1627747,Caris LeVert,caris-levert,1610612754,6-6,205,22,G
1630206,2021-03-26 04:41:04.251,2021-03-26 04:41:04.251,1630206,Jay Scrubb,jay-scrubb,1610612746,6-5,220,4,G
1630187,2021-03-26 04:41:04.256,2021-03-26 04:41:04.256,1630187,Daniel Oturu,daniel-oturu,1610612746,6-8,240,10,C
230,2021-03-26 04:41:04.26,2021-03-26 04:41:04.26,203079,Dion Waiters,dion-waiters,1610612747,6-3,210,18,G
202693,2021-03-26 04:41:04.264,2021-03-26 04:41:04.264,202693,Markieff Morris,markieff-morris,1610612747,6-9,245,88,F
1630214,2021-03-26 04:41:04.269,2021-03-26 04:41:04.269,1630214,Xavier Tillman,xavier-tillman,1610612763,6-8,245,2,F
1630217,2021-03-26 04:41:04.274,2021-03-26 04:41:04.274,1630217,Desmond Bane,desmond-bane,1610612763,6-5,215,22,G
1630253,2021-03-26 04:41:04.278,2021-03-26 04:41:04.278,1630253,Sean McDermott,sean-mcdermott,1610612763,6-6,195,30,F
1629622,2021-03-26 04:41:04.283,2021-03-26 04:41:04.283,1629622,Max Strus,max-strus,1610612748,6-5,215,31,G-F
1629681,2021-03-26 04:41:04.288,2021-03-26 04:41:04.288,1629681,Killian Tillie,killian-tillie,1610612763,6-9,220,35,F-C
1630173,2021-03-26 04:41:04.292,2021-03-26 04:41:04.292,1630173,Precious Achiuwa,precious-achiuwa,1610612748,6-8,225,5,F
1629670,2021-03-26 04:41:04.296,2021-03-26 04:41:04.296,1629670,Jordan Nwora,jordan-nwora,1610612749,6-8,225,13,F
1630241,2021-03-26 04:41:04.301,2021-03-26 04:41:04.301,1630241,Sam Merrill,sam-merrill,1610612749,6-4,205,15,G
1629603,2021-03-26 04:41:04.306,2021-03-26 04:41:04.306,1629603,Mamadi Diakite,mamadi-diakite,1610612749,6-9,228,25,F
1626253,2021-03-26 04:41:04.31,2021-03-26 04:41:04.31,1626253,Axel Toupane,axel-toupane,1610612749,6-7,210,66,G-F
301,2021-03-26 04:41:04.316,2021-03-26 04:41:04.316,1629016,Omari Spellman,omari-spellman,1610612750,6-8,245,14,F
1630162,2021-03-26 04:41:04.32,2021-03-26 04:41:04.32,1630162,Anthony Edwards,anthony-edwards,1610612750,6-4,225,1,G
1630183,2021-03-26 04:41:04.325,2021-03-26 04:41:04.325,1630183,Jaden McDaniels,jaden-mcdaniels,1610612750,6-9,185,3,F
1629638,2021-03-26 04:41:04.328,2021-03-26 04:41:04.328,1629638,Nickeil Alexander-Walker,nickeil-alexander-walker,1610612740,6-6,205,6,G
1630230,2021-03-26 04:41:04.334,2021-03-26 04:41:04.334,1630230,Naji Marshall,naji-marshall,1610612740,6-7,220,8,F
1630184,2021-03-26 04:41:04.338,2021-03-26 04:41:04.338,1630184,Kira Lewis Jr.,kira-lewis-jr,1610612740,6-1,170,13,G
1630266,2021-03-26 04:41:04.343,2021-03-26 04:41:04.343,1630266,Will Magnay,will-magnay,1610612740,6-10,234,25,"C
"
